MSE_SOM;PSNR_SOM;FR;expe;MSE_FaultySOM;PSNR_FaultySOM;FR;avg_MSE_faulty;avg_PSNR_faulty;;;;;1;9,261476842;23,28935085;0,061423136;0,011254209;1;9,390270183;23,27523829;0,059229205;0,0115622
8,99779522;23,41054094;6;13;12,57054562;21,36624482;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;6;14;12,96947893;20,8547221;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;6;15;11,34783498;22,0698419;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;6;16;11,96467441;21,73415832;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;6;17;11,9354707;21,85997687;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;6;18;13,13525811;21,22246541;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;6;19;12,16428077;21,64571513;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;6;20;10,91584424;22,18048106;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;6;21;12,82167226;21,36452401;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;6;22;11,8731673;21,76251539;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;6;23;12,36226743;21,64313162;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;6;24;11,66977476;22,0783846;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;6;25;11,48035936;21,78413434;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;6;26;13,27303756;21,39343192;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;6;27;13,61707055;21,02346247;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;6;28;14,97119877;20,38649838;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;6;29;11,35948655;22,07014045;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;6;30;12,33104813;21,28735861;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;6;31;13,14597229;21,33894502;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;6;32;12,63822617;21,15100846;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;6;33;11,42632631;21,99455263;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;6;34;12,51525756;21,47840558;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;6;35;11,99537722;21,57879256;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;6;36;12,45680347;21,83537812;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;6;37;11,78992515;21,82510267;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;6;38;11,8363859;21,83813269;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;6;39;12,27643118;21,6456766;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;7;0;13,66998031;20,74643523;7;13,24837966;20,96777809;0,472402888;0,104344571;;;;;;;;;;;;
8,99779522;23,41054094;7;1;14,21225475;20,86536049;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;7;2;13,30140894;21,23976654;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;7;3;12,35539729;21,45215247;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;7;4;12,50588086;21,23228437;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;7;5;13,37423842;20,3197456;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;7;6;13,72144943;20,12426879;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;7;7;12,82478601;21,21756552;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;7;8;11,72571543;21,76534826;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;7;9;13,24624061;20,49010959;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;7;10;13,80216015;20,57590556;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;7;11;13,61812687;21,24733448;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;7;12;13,01715381;20,93942312;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;7;13;13,27399111;21,11368844;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;7;14;13,43569045;20,5690728;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;7;15;12,15982007;21,66738698;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;7;16;13,68631976;20,099469;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;7;17;12,52255477;21,47025702;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;7;18;13,35670377;21,18704944;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;7;19;12,8108636;21,45016843;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;7;20;12,78914552;21,34462134;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;7;21;13,21230973;21,14677954;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;7;22;13,83654716;20,89913104;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;7;23;13,46370936;21,19427215;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;7;24;12,90268859;20,90540048;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;7;25;14,2636282;20,03796647;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;7;26;14,5756438;20,36040237;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;7;27;12,03268052;21,8397738;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;7;28;12,55616867;21,67047526;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;7;29;15,52013598;19,33504815;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;7;30;13,23077918;21,26136193;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;7;31;12,92589446;21,31020306;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;7;32;13,13964828;21,01352696;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;7;33;13,41574613;21,31175448;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;7;34;15,83009906;20,25699308;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;7;35;11,81862116;21,93194715;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;7;36;12,96117282;20,36276502;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;7;37;12,49054945;21,52964256;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;7;38;12,67402972;21,26142671;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;7;39;13,67525239;19,9648399;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;8;0;12,94343053;21,0431192;8;13,59572546;20,74440344;0,511006322;0,113886198;;;;;;;;;;;;
8,99779522;23,41054094;8;1;13,78792615;20,02238802;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;8;2;12,41157698;21,57185416;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;8;3;12,22080305;21,63231627;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;8;4;13,57646559;20,77039335;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;8;5;12,26271999;21,49196764;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;8;6;14,48092274;19,692719;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;8;7;13,99761177;20,29767852;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;8;8;12,85006141;21,30079356;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;8;9;12,99732341;21,05620314;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;8;10;16,16625588;19,93485695;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;8;11;13,0288605;21,00538267;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;8;12;14,11128377;20,73478049;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;8;13;11,65913828;21,85104879;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;8;14;13,24554737;21,00290047;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;8;15;13,65572503;20,20823102;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;8;16;14,28805078;20,48808262;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;8;17;15,04008747;20,08110917;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;8;18;13,10509355;21,14083167;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;8;19;15,92180175;19,27689887;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;8;20;13,19963429;21,36140345;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;8;21;14,74890212;20,61111805;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;8;22;13,21136654;21,01408429;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;8;23;14,13566108;20,09623918;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;8;24;12,96856153;21,16707376;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;8;25;14,49883774;20,55186558;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;8;26;12,64538534;21,20753889;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;8;27;14,10890956;20,02823251;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;8;28;13,14614877;20,95848098;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;8;29;14,07402869;20,458831;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;8;30;13,77063843;20,6603472;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;8;31;14,19522345;20,50476355;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;8;32;13,9732331;20,08854585;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;8;33;14,196923;20,6156039;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;8;34;16,21509975;19,21847882;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;8;35;12,9046113;21,33589874;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;8;36;12,67601261;21,10491779;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;8;37;12,91647444;21,10495138;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;8;38;11,92505811;21,67697306;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;8;39;12,56762257;21,40723391;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;9;0;13,3905699;20,92577721;9;14,19040273;20,43417016;0,577097765;0,127138061;;;;;;;;;;;;
8,99779522;23,41054094;9;1;13,26116088;21,07422801;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;9;2;12,83122218;21,16663187;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;9;3;13,46885487;20,71910583;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;9;4;15,40543956;19,53566657;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;9;5;15,33492784;20,16720652;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;9;6;15,29365322;19,95793256;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;9;7;13,50026796;20,83724317;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;9;8;15,81545975;19,38032754;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;9;9;13,59099223;21,15640666;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;9;10;14,84902957;20,57531042;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;9;11;16,49238045;18,94938659;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;9;12;15,84506822;19,44475232;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;9;13;13,3389574;20,98976947;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;9;14;13,83902765;20,51746681;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;9;15;13,0557842;21,14186593;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;9;16;14,2678916;19,78601629;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;9;17;15,43739951;19,38502838;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;9;18;13,28322981;20,25450771;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;9;19;14,75132005;20,31663776;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;9;20;15,02507189;19,55927005;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;9;21;13,41168792;21,03626573;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;9;22;14,57082645;20,50902626;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;9;23;15,06604018;20,0400589;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;9;24;12,90360617;21,23436981;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;9;25;13,47233764;21,14567548;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;9;26;14,4189456;20,17307363;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;9;27;16,21852725;19,64026001;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;9;28;14,33507195;20,02224231;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;9;29;12,22744283;21,50320797;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;9;30;13,80007626;20,97123658;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;9;31;14,14188616;19,99296559;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;9;32;12,3571099;21,48456214;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;9;33;14,95090565;20,43544846;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;9;34;13,3348217;20,20140631;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;9;35;15,01539465;19,51456011;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;9;36;13,47662744;21,10594517;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;9;37;14,17334325;20,88978205;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;9;38;12,64662721;21,44739055;;;;;;;;;;;;;;;;;
8,99779522;23,41054094;9;39;15,01712235;20,17879178;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;1;0;9,531365072;23,22545395;1;9,35797803;23,27200776;0,064160215;0,012317545;;;;;;;;;;;;
8,793767986;23,56223666;1;1;9,434588543;23,31861933;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;1;2;9,234319242;23,29920648;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;1;3;9,404230862;23,32205546;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;1;4;9,678058573;23,10683172;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;1;5;9,874414538;23,1275767;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;1;6;9,056974811;23,41287612;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;1;7;9,336429474;23,22473446;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;1;8;9,919838908;23,03812558;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;1;9;9,171525323;23,35800722;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;1;10;9,408275013;23,23522721;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;1;11;10,00270619;22,94077667;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;1;12;9,199684922;23,28202346;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;1;13;9,092219523;23,35324038;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;1;14;9,319544393;23,35338761;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;1;15;9,045365218;23,42757128;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;1;16;9,288573403;23,32366253;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;1;17;9,42849504;23,34365245;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;1;18;9,819129543;22,93660956;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;1;19;9,077462357;23,36971905;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;1;20;9,315338898;23,32612269;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;1;21;9,286317688;23,31413364;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;1;22;9,2668997;23,3231596;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;1;23;9,284375302;23,2179755;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;1;24;9,033482054;23,43444428;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;1;25;9,361060146;23,24654658;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;1;26;9,190803527;23,32088627;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;1;27;9,077515756;23,26222878;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;1;28;9,112024748;23,39480259;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;1;29;9,160102641;23,37488451;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;1;30;9,440035937;23,23696178;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;1;31;9,668367519;23,24900227;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;1;32;9,758994512;23,06602609;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;1;33;9,353156234;23,31459582;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;1;34;9,123640434;23,38266369;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;1;35;9,226017725;23,21645402;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;1;36;9,834162018;23,16100278;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;1;37;9,363545536;23,29389287;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;1;38;9,090693749;23,35619555;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;1;39;9,049386145;23,38897373;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;2;0;9,86833162;23,00820863;2;9,846564766;22,99308482;0,119720782;0,024155255;;;;;;;;;;;;
8,793767986;23,56223666;2;1;9,38286964;23,13888348;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;2;2;10,32972906;22,9243884;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;2;3;9,541991856;23,03526147;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;2;4;9,887290838;23,05973682;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;2;5;9,781148229;23,04069867;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;2;6;10,500586;22,53940205;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;2;7;9,853250684;22,984485;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;2;8;9,958373692;23,03556568;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;2;9;9,957569819;22,99141993;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;2;10;10,38966777;22,78180997;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;2;11;10,04183834;22,96143576;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;2;12;9,347593267;23,25156917;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;2;13;10,26071057;22,81337576;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;2;14;9,693435214;23,10579356;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;2;15;9,512120428;23,1877447;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;2;16;9,633120326;23,10251875;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;2;17;9,30822046;23,22783306;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;2;18;9,61486772;23,07692473;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;2;19;9,394511751;23,18485432;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;2;20;9,615650623;23,09206282;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;2;21;9,671037752;22,945379;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;2;22;9,497065464;23,0730081;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;2;23;9,997251333;23,01197431;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;2;24;9,748033671;23,02211853;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;2;25;10,2627274;22,71126643;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;2;26;10,52797696;22,54508834;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;2;27;9,832422843;23,04381108;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;2;28;9,731100233;22,98094245;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;2;29;10,54977485;22,72896853;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;2;30;9,932589042;22,97425138;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;2;31;9,819579933;23,03288843;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;2;32;10,47755194;22,78460876;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;2;33;9,673656389;23,03220659;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;2;34;9,365943702;23,1485265;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;2;35;9,593807108;22,98295056;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;2;36;10,0622859;22,83734607;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;2;37;9,560829772;23,25445336;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;2;38;9,881706813;23,06991032;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;2;39;9,804371593;22,99972118;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;3;0;9,953342813;22,88415733;3;10,61753383;22,57321558;0,207392991;0,041974838;;;;;;;;;;;;
8,793767986;23,56223666;3;1;10,76452106;22,2463414;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;3;2;11,97521108;22,14324278;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;3;3;10,62372544;22,22002703;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;3;4;11,32777222;22,23612163;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;3;5;11,32246906;22,38759333;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;3;6;9,738683849;23,01288609;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;3;7;10,32266323;22,68957383;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;3;8;10,61990139;22,34734213;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;3;9;10,48827803;22,76917263;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;3;10;9,869144229;22,88226314;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;3;11;10,85041198;22,46123296;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;3;12;10,24603536;22,82651118;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;3;13;10,25711988;22,8383592;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;3;14;10,32513366;22,92755814;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;3;15;11,13793279;22,18274609;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;3;16;11,3212612;22,60700629;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;3;17;10,64957156;22,62915133;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;3;18;9,951505698;22,83311251;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;3;19;10,64100283;22,607301;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;3;20;10,47803246;22,69929134;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;3;21;10,48833056;22,69916246;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;3;22;10,99906022;22,02394973;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;3;23;10,24779913;22,75886222;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;3;24;10,11754995;22,80510701;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;3;25;11,69616646;22,37430106;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;3;26;10,74930755;22,51941618;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;3;27;10,57724159;22,41596722;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;3;28;10,47001116;22,60106443;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;3;29;10,60952391;22,53300826;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;3;30;12,31695951;21,51075728;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;3;31;10,53181049;22,71678773;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;3;32;9,933332138;22,87019943;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;3;33;11,07015665;22,17944173;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;3;34;10,67127173;22,48263059;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;3;35;10,83204668;22,55248581;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;3;36;10,17018203;22,84490476;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;3;37;10,36068394;22,77096404;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;3;38;10,12242524;22,80046572;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;3;39;9,873774578;23,03815626;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;4;0;11,74186805;22,05327693;4;11,18595084;22,26751049;0,272031609;0,054949205;;;;;;;;;;;;
8,793767986;23,56223666;4;1;10,53012628;22,50247097;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;4;2;12,34045117;21,52993972;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;4;3;14,13032091;20,84181093;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;4;4;11,17044614;22,23347101;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;4;5;10,77761899;22,52596771;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;4;6;10,97050808;22,29417287;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;4;7;10,76144333;22,39808515;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;4;8;12,02015697;21,86444032;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;4;9;11,11805933;22,13144355;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;4;10;10,42489633;22,71702518;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;4;11;12,13647142;22,12883481;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;4;12;12,09758969;21,80275432;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;4;13;10,83769827;22,56136197;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;4;14;11,69390453;21,87220047;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;4;15;10,87447625;22,2124732;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;4;16;10,18831014;22,87451664;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;4;17;10,68250735;22,47175867;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;4;18;10,57983815;22,64152913;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;4;19;12,51597297;21,32111526;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;4;20;10,820711;22,43818445;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;4;21;12,11201201;21,44688176;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;4;22;11,04273566;22,41425531;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;4;23;10,32428827;22,75087941;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;4;24;10,80384927;22,5856445;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;4;25;10,05388575;22,93119156;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;4;26;10,93960288;22,33336457;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;4;27;11,64510643;21,89062902;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;4;28;11,66043154;21,96674579;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;4;29;12,45822415;21,83321993;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;4;30;11,90730383;22,37973618;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;4;31;10,51771203;22,55229024;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;4;32;10,34597062;22,74574248;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;4;33;9,934499273;22,82019012;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;4;34;10,79670802;22,47390849;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;4;35;10,79730226;22,40310379;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;4;36;10,90379758;22,39681165;;;;;;;;;;;;;;;;;
8,793767986;23,56223666;4;37;10,52181863;22,64278977;;;;;;;;;;;;;;;;;
